comment
"Wow, diluar dugaan Sri Mulyani kena juga. Turut prihatin,semoga kita memperoleh pelajaran dari peristiwa pahit ini. Kalau menjabat, jangan somseu ya, biasa aja ya, rakyat jangan dibina?!"
"Ini yang nanti melegitimasi aparat nembak mati ditempat, karena bukan lagi demontrans tapi dilabeli kriminal, jangn sampe wajah klian kerekam sih"
Polanya mau darurat militer nih
"Dri sahroni yg dijarah msih okela walaupun ttp syok kok bisa segampang itu akses masuknya tp masa iya sih ini jg segampang itu dijarah i mean harusnya dari sahroni pejabat lain udah tau target selanjutnya siapa aja dan mereka pasti memperketat keamanan, apappun itu pls stay safe"
Vampire pajak kena jarah ya
Parcok sama parjo paling itu seakan representatif masyarakat padahal mereka sendiri cuma amanin barang barang
"Aku. Gatau ya ternyata seberpengaruh itu watak manusia ketika kaya gini, maling jadi sebanyak itu, keliatan semua isi otaknya"
"percaya tu dijarah warga
INI SETTINGAN, belajar dari kejadian sebelumnya (berkaca pada runtutan kejadian 98)"
kalo barang jarahan kena pajak lagi ?
siapatau ada dokumen rahasia cara tukin sultan
"Rada aneh ngga sih, dari rumah Sahroni yang di Priuk yang katanya di jagain preman aja bisa di jebol, terus lanjut ke rumah2 Sahroni yang lain, rumah Eko, rumah uya, sekarang rumah SM dan keliatan pas di geruduk tuh tinggal masuk aja gitu ngga ada yang ngahalangin"
deket bgt sm kosan gue lagi
"It’s funny that they hate corrupt govenrment so much yet they copy the corrupt behaviour that they say they hated so much, ‘corrupt people have to step down!’ said by also corrupt people but the poor version."
Mukanya ditutupin semua
Itu yang bawa barang kenapa mukanya ditutupin semua
loh di bintaro rumahnya kah? bjir
Most of the items the tool will go straight to trash…. Example the piano….
Looting piring?sama baju bekas? Itu mau pada bikin warung pecel lele sama buka kios trifting hahahahaha
"masa iya sekelas mentri ga ada yg jagain????? sus bgt ini, konteksnya mau diplintir"
bahkan bintaro pun udh ga aman
"Hoax nih, Ini rumah nafa urbach, bukan sri mulyani"
Fishy bet anjirr
"Paling aneh ini sih, rumah menteri loh, masa iya mudah banget, settingan aparat ini"
It's so fishy
ngatain pemerintah maling ternyata masyarakatnya maling juga
This is not acceptable! Looting is against the law! Stop this madness!
Hmm something's odd
Decoy again?
dari awal emang udah sus jir
Tetangga tetangga lain sekitar dan kak seruni sendiri rumahnya safe ?
Hey
sus bgtttt
Lucu ih
semakin tambah aneh
Sri Mulyani sala apa ya rumanya dijarah?? Dasar manusia sdm rendah goblok biadab tolol!!! Iri dengki doank yg lu peratiin otak ga lu pake dasar anjink!!!
Jauh Bintaro...
itu gak kena pajak kah?
"Berharap rumah Luhut juga di samperin, kenaikan hartanya di luar nalar selama jadi pejabat"
"innalilahi ..bu sri meski kebijakannya keluar dari dia tapi itu kan atas instruksi & persetujuan presiden, dia kan pembantu yg memberikan analisa & pilihan ke pimpinan, ..ibarat kata kalau duit kas kosong mau puasa, mau ngutang atau mau pajakin orang orang, semua keputusan pres."
Indonesians' inner looter unleashed yesterday
sri mulyani saiki
btw barusan ada suara ledakan gatau mercon atau apaa
Angry people power...
Rumahnya si bahlul ga sekalian?
aneh bgt ini
HOAX
astagfirulloh..:
Public enemy #1 : sri mulyani
Settingan dah ini settingan
"Bodoh. Semua kebijakan menteri sudah dan akan melalui persetujuan presiden. 

Kalau sampai di sini masih saja ga ada yang ngerti, negara ini balik lagi ke orba ya memang pantas."
Such an unsafe place for travel. Thanks for letting me know.
Bau amis
Terorganisir kah??
"Aneh sih masa selevel rumah menteri coy, sedangkan yg kita tau dibawah menteri aja pasti ada protokoler atau pengamanan"
cuma dipindah tempat itumH
"Pejabat jarah rakyat secara halus, pake tanda tangan. 
Rakyat jarah pejabat secara kasar, pake tangan beneran..."
"SEKELAS MENTERI LOH, SUSS ANJIRRR"
Mereka bukan warga kampung setempat ya? Apakah dimobilisasi? Mungkin ya..
"Diluar kuasa demonstran, provokator dimana2"
"He guoblok, itu data2 penting negara lu ambil ancurin semua otak dipake lah blok, pasti ada suruhan bayaran pihak luar buat ambil data2 rahasia."
"Pusing kalo mau bahasa inggris bahasa inggris semua. Kalo mau bahasa indonesia, bahasa indonesia semuanya"
ini sus bgt sihh
Whoaaaaaa
Just wait until mereka nyari rmah gede punya siapa Aja..
Kena juga ibu ini
SUMPAH SUS BGT
"Yang jarah2 dan bakar2 itu janggal cuy, soalnya dari tanggal 29 sampai malam gua sama rekan2 ojol gelar aksi di kwitang, cuman makin malem udah mulai dateng masa masih muda2 kek bocah baru lulus bikin rusuh, akhirnya kita bubar mereka masih lanjut malah ampe bakar2an"
amis
"Bukannya Nafa yang di Sektor 3, ya?"
ini mah lagi mindahin barang
Bu Menteri
"Aneh, aneh bangeeeet"
"Udah janggal banget sih ini... Aku mau komen gini di apl sebelah tkut dituduh buzzer dan diserang ternak"" nya.. dan berakhir ak hapus"
Whaatt??? Wow
"WTF.... ini aneh sih, dari pagi sampe tengah malam masih sistematis jarah kesana sini."
Baru tau rumah ibu di bintaro
Don’t forget the man behind the mess
Asik sendiri
sriusss?
State of emergency
iya itu rumah pribadi bukan rmh dinasnya
"Harusnya rumah Nusron Wahid juga. Terus rumahnya si Yaqut yg korup dana haji.

Kalian bayangin kek apa itu dana haji trilyunan dikorup sama sampah macam mereka!"
Looting rumah luhut
Udah dapet berapa juta kak?
Gak ini udah aneh banget. Emang sengaja biar orang2 awam fokusnya ke pecah di penjarahan pejabat dan gak ngerti kalo ada tragedi di kawitang semalem.
Ini Mandar lhooooo gua pernah tinggal disana heraaan Pak RW kasih jalan apa pasrah ini?? Gilaaaak
anjg demiapasi?
Sadarestuwati next.
Itu mah pindahan anjir
The lootings are orchestrated and coordinated
"Anjirrr gw kira semalem lagi heboh di rumahnya Nafa Urbach since dia di Bintaro juga. Gw di sekbil sampe kedengeran 2 kali coeng itu darderdor, nggak nyangka si Sri Mul dilooting awowkwkwk"
"Yg kejadian malem2 kaya ga organik semua njir. Pembakaran & penjarahan malem2, pdhl yg demo siang - sore doang"
Pindahin barang berkedok menjarah
"Busyet dah. Untung ada X bisa tahu ada info tak terduga seperti ini. Thx, sis."
"Kok sus bgt si, orang SE songong dia ngebiarin gitu aja. Awas aja kalo cuma buat permisif dikemudian hari"
Fuck
"Mereka pikir kita pada bego, padahal jelas beda penjarahan di rumah yg lain vs yg di rumah sahroni"
Hah mandar?
bruhh rumah sri mul kah ini
ngungsi kemana itu si sri mulyani? kabur ke luar negeri jg kah
looting berlanjut
Lukisanya boleh tu
ini sektor 5 bukan sih?
hahhh?? truss sri mul sekeluarga ga dirumah?? wouwwww
Sus bgt bjir
Emang SM salah apa yagesya?
sus
But this is too much
"Ini namanya nyolong terang2an.. 
Ga ngerti sama orang orang yang memanfaatkan keadaan seperti ini, apalagi di dukung. Tau kok mereka biadab, tapi diri lu sebagai manusia beradab kok disapu habis juga"
kek gk mungkin banget bisa masuk rumah sri mulyani
Ini daerah bintaro mananya ya kak? Sektor berapa?
Ini mah sengaja
"well, ini something aneh. I Agree with this, bahwa ujung2nya kita sebagai rakyat yang akan kena perangkap. skenario kelihatan banget di rumah EKo Patrio. Kejadian lewat tengah malem. Media sudah siap sedia."
Ini bukan mau menyampaikan aspirasi lagi tapi emang niatnya mau maling aja
He is in Singapore.
sus bgt dah ini… kok bisa pada ambil barang? katanya dijaga TNI???
Makin gak masuk akal dan mencurigakan. Masa rumah menteri bisa los dol?
"SUDAH MELENCENG JAUH PENJARAHAN INI.
KALIAN YANG JARAH UDAH GILA."
yang penting tutup muka jangan sampe ke foto / rekam... kabar terakhir anak yg ngambil jam tangan malah dicari intel
yang penting tutup muka jangan sampe ke foto / rekam... kabar terakhir anak yg ngambil jam tangan malah ditangkap intel
Maling maling
Really? Rumah Menkue terbaik di dunia dijarah? Emang tidak dijaga polisi? Next siapa lagi?
"Diminta stop jarah, mlh dilanjut"
Buzzer kah?
pelaksanaan langsung undang undang perampasan aset.
Jam segini?
FOR REAL?
Itu bukannya rumah Nafa?
INI MAH NAMANYA MENYELAMATKAN ASET SENDIRI
"mending ga usah ikutan kalo ini, jelas bukan dari ‘kita’ tapi ‘mereka’. sus bgt asli"
apa ini benar?
"Rumah SMI, eko sama uya ini demonstrannya sus banget ya. Beda banget sama yang sore tadi. Tetap hati hati provokator"
"Pdhal pas awal pemerintahan Prabowo isu beliau resign aja, bikin IHSG sama rupiah goyang.
Ini murni kesalahan presiden sih, bisa-bisanya yg ngejalanin tugasnya dijadiin kambing hitam.
Kan kenaikan pajak pasti juga atas persetujuannya.

BU SRIMULYANI JANGAN RESIGN DULU YA!"
So fishy??
"Miris mereka demo pejabat maling, disaat bersamaan melakukan maling juga, tdk ada pembenaran tindakan  maling di rumah yg mereka anggap maling…tidak ada pembenaran apapun aksi dobrak rumah orang dan maling isinya"
"Really ? 
So blessed......"
what
"Ga masuk logika, keliatn bgt kalo ini udah direncanain buat ngalihin fokus pendemo, gws deh"
Anjayyy
Mulyani mana nih? Si vampir penghisap darah rakyat?
Coba. Rumah luhut ama bahlil pada berani g
smell fishy
she's got loot too?
hah
"Rakyat twitter aja bingung
Rakyat demo biasanya ada tuntutan utama, ini seperti peluapan kemarahan, tuntutannya nggak terus diteriakkan, yang demo sendiri jangan jangan bingung selesai kalau sudah apa? DPR mundur? Polisi mundur? Dapat profit?"
ini agak sus si
ini udah sus bgt anj
kak jangan ikutan
Aktifin lagi siskamling. Kalau ada rombongan non warga dateng ke suatu wilayah langsung peringatkan warga pake kentongan.
"Mencurigakan ini, beneran bangsad yang ngaduk"
Waduh
"Alahhhh lu kontol, penjarahan apa sesantai itu kontoll"
Guys please enlighten me worst case apa yang bakal kejadi
"lah inimah komplek orkay cok, waktu itu gua nganter tugas kuliah ke dosen yg rumahnya disitu aja kudu nitipin ktp ke satpam"
"Oh i support this! FUCK SRI MULYANI udah bikin anak2 FAT susah tidur karna harus begadang buat coretax. Mampus lu lonte, gw yg suka sama dia dr jaman sby kecewa berat, semoga lu masuk neraka sekeluarga SRI MULYANI DZALIM!"
We got a slight peek of what GTA 6 would look like
HAH SRI MULYANI?!
Kenapa rumah buk srimul gak dijaga yak
she deserves it
ini keliatan banget settingan??
WTF
Masyarakat awam sj tau siapa musuh mrk sebenarnya.
"Demo aja plis jangan jarah, demo bebas ke siapa aja pejabat yang elo nggak suka karena sikap atau kebijakannya yang nggak pro rakyat"
INIMAH OPEN HOUSE COOOO. Penjarahan kok bisa chill??? Mana security nya ngebolehin masuk. Terlalu janggal!
fix senin cutlos
Akhirnya merekapun mendzalimi sendirinya sendiri (looting) setelah didzalimi pejabat2 korup. Double loss!!
"kalo gue sih ga percaya, apalg sejak live tiktok & ig dihapus makin memperjelas ini settingan"
Gak masuk akal. Jelas ini oknum/provokator.
Mampuuus
"Seriously ini sus bnget bjiirrr msa satpam aja malah nyuruh masuknya pelan"" aja kan gak masuk akal bnget"
sri mulyani kena juga?? hmm deserved
"Janggal, semoga tidak terjadi yg kita takutkan. Menjarah jadi melebar ke orang2 yg tidak salah"
"Masa sekelas mentri gk ada penjagaan dari polisi, aneh gak si"
"dapet ini di grup wa, jangan demo ya gaez"
Masa iya sekelas rumah sri mulyani gak di jaga ketat? Apalagi udh tau berita rumahnya sahroni di bobol habis-habisan? Ada oknum kah?
Settingan sekali
jujur janggal si
Hahhhh????
Biar dia tau resiko cekik rakyat dgn pajak tinggi....
Ini sih settingan gk si?
GUYS.. please bahlil too
eh kok jadi begini yaa...
"Taulah apa narasi yang mau dibentuk, yang bikin mah bagian dari yang bakar dan ngerusak halte jugak, orang suruha biar pendemo di nilai negatif ini mah"
Buzzer provokator
hmmmm kan. sus banget kaaann
Makin ke sini makin mencurigakan...
LAH SERIUS sri mulyani rumahnya di mandar sektor 3?? FAK was not expecting at all
"So sus.. sus bgt, jgn terkecoh lagi ya. Ini mah jelas bgt perintah lain"
"Ada yang bilang rumahnya nafa (sukurin!) ada yang bilang rumahnya srimulyani, tapi kalo rumahnya srimulyani ngapa kaga dijagain ya sekelas mentri, orang ngeloot juga gampang aja, agak agak nih hawanya"
is this an accurate footage or misleading?
Hai
Pada akhirnya banyak rakyat memanfaatkan kesempatan dalam kesempitan demi mendapat keuntungan pribadi. Layaknya pejabat publik. Demo serasa memperjuangkan KESETARAAN KESEMPATAN KORUPSI BAGUS SLURUH RAKYAT INDONESIA
maling asli yang ikutan jarah be like : cuan coy
"lapor ndan penyebar hoax, rumah nafa dibilang rumah bu sri, mohon ditindak ndan"
"Kejadian2 ini terstruktur dan sistematis sekali. Tidak mungkin hanya digerakkan sipil. 
Gerakan Intelejen sedang bermain, entah dengan tujuan apa."
As someone who is following the unrest in Indonesia can someone please give me context? Praying for you all
"Sepeda Lipat nya siapa yang angkut ???

Eeh"
"Sudah saatnya polisi dan TNI bertindak tegas seperti militer Myanmar, itung2 mengurangi populasi beban negara!!!!"
Biar RATA kena semua
Faris ini manas2in supaya pajak naik. Kenapa aman2 aja?
"Mending udahan pulang aja, next stop aja ges gua cmn takut kedepannya aja, ini udah masuk ranah kriminal, ga beda jauh sma koruptor. Udah beda konteksnya dari demo, mo di bilang uang rakyat? Terus kalo di jarah balik ke rakyat? Rakyat mana? Adil bagi rakyat? Engga kan. Jadi stop"
"Dia punya pilihan mundur klo kebijakan yg diperintah presiden ga beres tp nyatanya apa? Dia bertahan dari zaman mulyono bhkn sby, dia menikmati kesengsaraan rakyat"
Mantab
KILAT78 = Harapan baru di tengah politik usang.
Aku kenal dekat keluarganya SM. Dia anti Prabowo
"Yang masih di jalan, pulang ya. Hari ini seharian sebisa mungkin di rumah aja, situasi parah udah. Presiden udah kasih lampu ijo buat langkah represif. Ini yang kumpul-kumpul difitnah dan dibuat narasi banyak bakar-bakar dan jarah, jadi darurat militer dan negara semakin menindas"
mencurigakan bgt sih
"eh ga ngebela mulyani tpi stop lah penjarahan gini cok, jdi melenceng kemana mana dah."
"Ini yang menjarah siapa? Kok vibes penjarahan yang malem2 gini beda ya? Kaya mindahin barang doang bukan yang bener bener marah kaya siang tadi, aneh banget dah, dari pas uya kuya juga ujug ujug ngebakar gitu beda banget sama yg siang,"
"Huhu guys please pulang dulu please, ini nanti jadi boomerang buat rakyat..."
"Untuk menutupi kebiadaban aparat melindas sipil (ott) dan bisa mengorbankan jabatan Kapolri, Pangdam, dll maka perlu strategi korbankan pion u skakmat

Rusuh dibuat, aparat sapu bersih.

Pola Opsus sjk Ali Murtopo, Beny,, Hendro, LBP, Gorries & Tito

Ya model 911 & 7 oktober lah"
"Jual produk digital seperti,video privat,dan Ebook
Serta panduan kursus guitar,spritual dan kuliner masih banyak lagi panduan yang meng-edukasi, untuk duniamu disini, Semoga kamu bisa tercerahkan, Silahkan bisa langsung dicoba dan diaplikasikan"
Something strange
"replacement and repairs will come from your taxes
sort of defeats the purpose eh?

This is world wide news and hurts Indonesia more than your small minds can comprehend"
Damnn gue pikir ga nyampe bintaro drama drama jarah rumah ini
"ciri2 perusuh genk jokowi gibran , anak2 geng motor brong  sdm rendah ,  genk anak2 truk sound horeg berbaju hitam2 anarko"
"Rumah geng Oslo kok aman2 saja ya kawan, jd bertanya2 deh"
"innalillahi bisa bikin makin ruet, investor pd kabur liat kondisi goblog kya gini, terus nganggur semua, kriminal makin banyak soalnya butuh makan gaada duit"
"next target:
Luhut
Tito
Listyo
...."
Beneran kah? Kok kek semudah itu ya?
Sri Mulyani Jadi Korban Penjarahan Massa Dini Hari? Begini Faktanya
Ik there’s something fishy about this..
"Jebakan guys jangan percaya, ni negara byk drama sm akting inget. FOKUS TUJUAN DEMO BUAT DPR"
"Rumahnya ga di ancurin aja udah aneh wkwkwk sahroni itu rumahnya di dobrak dulu pagernya di timpukin batu ga cuma di corat coret malah ga banyak coretan soalnya ngapain juga modal beli pilok belom lagi, mentality priuk yg ngancurin brangkas"
"Agak sus, tkt jebakan hati2 ya kaliannn yg disana"
Fishy
jiwa maling ya begitu
Kok kaya pembiaran atau diskenario ya
DPR versi miskin.
"Awas jebakan guys, lu pada udah ngumpul tbtb diserang"
URGENT
URGENT
"Salaaaaahhhh...
Sri Mulyani rumah yg gedenya di deket Prapanca."
"What the, wah ini agak mencurigakan sih... sekelas mentri aja bisa di bobol gitu aja tanpa ada perlawanan... aslie ngeri tiba2 besok darurat militer"
"Adili Jokowi, keluarganya & kroni2nya, karena dia & kroni2nya adalah biang kerok permasalahan di negeri ini."
"Massa mulai mendatangi rumah anggota DPR, Eko Patrio, di kawasan Jakarta Selatan, Sabtu (30/8) malam.

Belum diketahui massa itu berasal dari mana. Mereka terus berdatangan ke kawasan rumah Eko hingga pukul 22.12 WIB. Tak lama kemudian mereka keluar dan terlihat menjarah barang-barang dari dalam rumah.

Pantauan kumparan di lokasi, barang yang dijarah antara lain kulkas, dispenser, pakaian, TV, hiasan dinding, sepatu, sandal, sampai karpet."
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
16.07
·
·
16.07
·
·
·
·
16.07
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
·
